MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
-0.8734663783676399,RL,0.02973688238561837,0.13083382733456522,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.7724201266215133,-0.5071973005920318,-0.20840138431968297,-0.9219946756585354,Hip,CompShg,HdBoard,HdBoard,None,-0.5698928700094852,TA,TA,CBlock,TA,TA,No,Rec,1.0196789420445562,Unf,-0.29302957385881295,-0.9709436026008257,-0.026720710062893258,GasA,Ex,Y,SBrkr,-0.3047738621176366,-0.7848905642207468,-0.10117968082458703,-0.9105007364537654,1.086463805689594,-0.2497667209235681,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,TA,-0.9249036477698097,Typ,-0.9241528710642197,,Detchd,-0.5127574803624498,Unf,-1.0065605187777482,-0.4126124002895498,TA,TA,Y,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,,,,-0.08957661223756261,-1.5519176355078907,0.15761852351791597,WD,Normal
0.06731987999872364,RL,0.6722753801139427,0.22263049707235974,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,2.064565528752122,-0.5071973005920318,1.1121036155807955,1.040258819409093,Hip,CompShg,WdShing,Wd Shng,Stone,1.0248944902154535,Ex,TA,PConc,Ex,TA,No,GLQ,1.2216056627809737,Unf,-0.29302957385881295,-0.8731148680073064,0.2795640781081876,GasA,Ex,Y,SBrkr,0.05713674984204953,1.8789678978873567,-0.10117968082458703,1.6267927093086803,1.086463805689594,-0.2497667209235681,2.5896507527448076,-0.7561914703898819,1.385418079037127,-0.20766289448672728,Ex,2.898264274590457,Typ,2.17120252840389,Gd,BuiltIn,1.0513136337207833,Fin,1.619406038033579,1.221595925526407,TA,TA,Y,0.4211776208947018,-0.39195881853251674,-0.35953914829025974,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,,,,-0.08957661223756261,0.2898645965816902,-1.3633350968080584,New,Partial
-0.8734663783676399,RL,,0.355000280506417,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.7724201266215133,0.39116976277455906,-0.3074392593122188,-1.065574199687874,Hip,CompShg,HdBoard,Plywood,None,-0.5698928700094852,TA,TA,CBlock,TA,TA,No,ALQ,0.6487483354743979,Unf,-0.29302957385881295,-0.8776650417093306,-0.3171240647732514,GasA,TA,Y,SBrkr,-0.6310031461376353,-0.7848905642207468,-0.10117968082458703,-1.163439646934757,1.086463805689594,-0.2497667209235681,-1.0271868296772464,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,TA,-1.5620983014965208,Typ,-0.9241528710642197,,Detchd,-0.6300628139186922,Unf,-1.0065605187777482,-0.561176793545546,TA,TA,Y,0.3658532812586819,-0.7027223652857307,-0.35953914829025974,-0.10331282968963457,2.846657598870907,-0.0631393554524265,,,,-0.08957661223756261,1.0265774894175226,0.15761852351791597,WD,Normal
-0.8734663783676399,RL,0.9292907792052725,0.06135237012971525,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6460727010653045,-0.5071973005920318,1.1451162405783075,1.0881186607522058,Gable,CompShg,VinylSd,VinylSd,Stone,1.136418081839575,Gd,TA,PConc,Gd,TA,Av,Unf,-0.9688602860771207,Unf,-0.29302957385881295,2.123174514775598,1.0033036886754083,GasA,Ex,Y,SBrkr,0.8523206296407965,-0.7848905642207468,-0.10117968082458703,-0.013358038341498775,-0.819257734416567,-0.2497667209235681,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,Gd,0.34948565968361267,Typ,0.6235248286698352,Gd,Attchd,1.0904154115728641,RFn,1.619406038033579,1.7044302036083943,TA,TA,Y,0.5239228230758817,-0.21437964895925157,-0.35953914829025974,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,,,,-0.08957661223756261,0.6582210429996064,-0.6028582866450711,New,Partial
-0.8734663783676399,RL,,0.09533235285033531,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.0631737127781044,-0.5071973005920318,-0.3734645093072428,-1.1612938823741,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.6122572012062036,TA,TA,CBlock,TA,TA,No,BLQ,0.6399689128336841,Unf,-0.29302957385881295,-0.09276007811016429,0.45652862238481207,GasA,TA,Y,SBrkr,0.23809205582189258,-0.7848905642207468,-0.10117968082458703,-0.48959458073149054,1.086463805689594,-0.2497667209235681,-1.0271868296772464,1.232387720662429,-1.0456221209685077,-0.20766289448672728,TA,-0.9249036477698097,Typ,0.6235248286698352,Fa,Attchd,-0.7082663696228539,RFn,-1.0065605187777482,-0.561176793545546,TA,TA,Y,-0.7406335114617164,2.4493078946397255,2.380005823815092,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,,GdWo,,-0.08957661223756261,-0.44684829625414213,0.15761852351791597,WD,Normal
-0.28547496688866264,RM,-0.7841452147369258,-0.5132643525936061,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,0.6460727010653045,2.1879038895077407,-1.3968558842301135,0.8009596126935284,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5698928700094852,TA,TA,BrkTil,TA,TA,No,Unf,-0.9688602860771207,Unf,-0.29302957385881295,0.6170670194056035,-0.4986261614672252,GasA,Ex,Y,FuseA,-0.7788257904591973,-0.7848905642207468,-0.10117968082458703,-1.2780525907464562,-0.819257734416567,-0.2497667209235681,-1.0271868296772464,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,TA,-0.9249036477698097,Typ,-0.9241528710642197,,Detchd,0.5038887437916517,Unf,0.30642275962791543,0.47877395924642663,TA,TA,Y,-0.361266611100437,0.9546832173980772,-0.35953914829025974,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,,GdPrv,,-0.08957661223756261,0.2898645965816902,-0.6028582866450711,WD,Normal
-0.8734663783676399,RL,,0.1360322575268989,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.0631737127781044,1.28953682614115,-0.04333825933212316,-0.682695468942971,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.43381945460760907,TA,TA,CBlock,TA,TA,No,ALQ,0.29976628550602413,Unf,-0.29302957385881295,-0.3066182421052995,-0.10839665357518148,GasA,Ex,Y,SBrkr,-0.3965258482482612,-0.7848905642207468,-0.10117968082458703,-0.9816398050265442,1.086463805689594,-0.2497667209235681,-1.0271868296772464,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,TA,-0.9249036477698097,Typ,0.6235248286698352,TA,Attchd,-0.3172485911020457,Fin,0.30642275962791543,0.0330807794784384,TA,TA,Y,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,,,Shed,1.1441161492362186,-1.1835611890899744,1.6785721438438903,WD,Normal
0.7729095737734962,RL,0.11540868208272828,0.07897631639152938,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,-1.481666540464922,-0.5071973005920318,-0.14237613432465904,-0.8262749929723097,Gable,CompShg,MetalSd,MetalSd,None,-0.5698928700094852,TA,TA,Slab,,,,,-0.9688602860771207,,-0.29302957385881295,-1.275805240636444,-2.3862479670845533,GasA,TA,Y,SBrkr,0.3476847059223609,-0.7848905642207468,-0.10117968082458703,-0.4046229154917825,-0.819257734416567,-0.2497667209235681,0.7812319615337806,-0.7561914703898819,-1.0456221209685077,4.455167790180623,TA,-0.2877089940430985,Typ,-0.9241528710642197,,CarPort,-0.4345539246582881,Unf,0.30642275962791543,0.20021572189143397,TA,TA,Y,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,,,Shed,0.7916325031008526,1.3949339358354387,-1.3633350968080584,WD,Normal
-0.8734663783676399,RL,-0.14160671700860145,0.447177323185114,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,-0.7724201266215133,-0.5071973005920318,1.0790909905832835,0.9445391367228672,Gable,CompShg,VinylSd,VinylSd,None,-0.5698928700094852,TA,TA,PConc,TA,TA,No,GLQ,0.44901647039815884,Unf,-0.29302957385881295,-0.21106459436279226,0.14116872937903255,GasA,Ex,Y,SBrkr,-0.1161725572935748,-0.7848905642207468,-0.10117968082458703,-0.7642704288319422,1.086463805689594,-0.2497667209235681,-1.0271868296772464,1.232387720662429,0.16989797903430978,-0.20766289448672728,Gd,-0.2877089940430985,Typ,-0.9241528710642197,,Detchd,1.0122118558687025,Unf,0.30642275962791543,0.47877395924642663,TA,TA,Y,-0.7406335114617164,0.8067005760870231,-0.35953914829025974,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,,,,-0.08957661223756261,-0.07849184983622594,0.15761852351791597,WD,Normal
-0.8734663783676399,RL,0.02973688238561837,-0.33068534096042373,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.7724201266215133,0.39116976277455906,-0.4394897593022667,-0.9219946756585354,Hip,CompShg,BrkFace,Plywood,None,-0.5698928700094852,TA,TA,CBlock,TA,TA,No,LwQ,0.13734696665281873,Unf,-0.29302957385881295,-0.08138464385510391,-0.051677248358314665,GasA,TA,Y,SBrkr,0.45727735602282926,-0.7848905642207468,-0.10117968082458703,-0.31965125025207436,-0.819257734416567,-0.2497667209235681,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,TA,-0.2877089940430985,Min1,-0.9241528710642197,,Attchd,-0.7864699253270155,Unf,-1.0065605187777482,-0.8304497563220388,TA,TA,Y,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,,MnPrv,,-0.08957661223756261,-0.44684829625414213,0.9180953336809031,COD,Abnorml
0.06731987999872364,RL,1.357649777690822,0.513108632941541,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,1.3553191149087134,-0.5071973005920318,1.1121036155807955,1.040258819409093,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.549055370848825,Gd,TA,PConc,Ex,TA,Av,Unf,-0.9688602860771207,Unf,-0.29302957385881295,1.3587453328355403,0.24099488256071816,GasA,Ex,Y,SBrkr,-0.004031240911700236,2.0562474452780886,-0.10117968082458703,1.7295491416915831,-0.819257734416567,-0.2497667209235681,2.5896507527448076,1.232387720662429,1.385418079037127,-0.20766289448672728,Gd,1.623874967137035,Typ,0.6235248286698352,Gd,BuiltIn,1.0513136337207833,RFn,1.619406038033579,1.7647844883686425,TA,TA,Y,1.1562009903446806,1.5762103109045051,-0.35953914829025974,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,,,,-0.08957661223756261,1.763290382253355,-1.3633350968080584,New,Partial
-0.28547496688866264,RM,-0.527129815645596,-0.34475913977381484,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,0.6460727010653045,1.28953682614115,-1.3638432592326015,-1.6398922958052287,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5698928700094852,TA,TA,PConc,TA,TA,No,Unf,-0.9688602860771207,Unf,-0.29302957385881295,0.17342508345824864,-0.9410375221587864,GasA,Ex,Y,FuseF,-0.13146455498201226,-0.7848905642207468,-0.10117968082458703,-0.7761269402607387,-0.819257734416567,-0.2497667209235681,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,Gd,-0.2877089940430985,Typ,0.6235248286698352,Gd,Attchd,-1.8813197051852788,Unf,-1.0065605187777482,-0.895446678371537,TA,TA,N,-0.7406335114617164,-0.7027223652857307,2.831408120355178,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,,GdPrv,,-0.08957661223756261,-0.07849184983622594,-0.6028582866450711,WD,Normal
-0.8734663783676399,RL,0.24391638162839316,-0.05402742194403199,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1.3553191149087134,-0.5071973005920318,1.0130657405882597,0.8488194540366414,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.9970135923094231,Gd,TA,PConc,Gd,TA,No,Unf,-0.9688602860771207,Unf,-0.29302957385881295,2.767024093612015,1.6453673557303408,GasA,Ex,Y,SBrkr,1.6194691803440748,-0.7848905642207468,-0.10117968082458703,0.5814436183364577,-0.819257734416567,-0.2497667209235681,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,Gd,0.34948565968361267,Typ,0.6235248286698352,Gd,Attchd,0.9340083001645408,RFn,0.30642275962791543,0.28378319309793176,TA,TA,Y,0.6108610710753415,1.6502016315600323,-0.35953914829025974,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,,,,-0.08957661223756261,1.0265774894175226,0.15761852351791597,WD,Normal
1.4784992675482689,RM,-1.0839965136768106,-0.7536600512439631,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,-0.7724201266215133,1.28953682614115,0.15473749065294862,-0.3955364208842937,Gable,CompShg,CemntBd,CmentBd,None,-0.5698928700094852,TA,TA,PConc,Gd,TA,No,GLQ,0.8748184684727783,Unf,-0.29302957385881295,-0.8207878704340287,-0.026720710062893258,GasA,TA,Y,SBrkr,-0.2538005364895118,-0.7848905642207468,-0.10117968082458703,-0.8709790316911105,1.086463805689594,-0.2497667209235681,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,TA,-0.2877089940430985,Typ,0.6235248286698352,TA,Attchd,-0.0826379239895607,Unf,0.30642275962791543,0.4602034100894271,TA,TA,Y,0.04971419762428235,0.9250866891358664,-0.35953914829025974,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,,,,-0.08957661223756261,-0.07849184983622594,-0.6028582866450711,WD,Normal
-0.8734663783676399,RL,,-0.2437067284740604,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.7724201266215133,2.1879038895077407,-0.10936350932714708,0.8009596126935284,Gable,CompShg,Plywood,Plywood,None,-0.5698928700094852,TA,Gd,CBlock,TA,TA,Mn,Rec,-0.5562274219635719,ALQ,3.6548300488654624,-0.8116875230299804,0.0186548141106002,GasA,Ex,Y,SBrkr,-0.2538005364895118,-0.7848905642207468,-0.10117968082458703,-0.8709790316911105,1.086463805689594,-0.2497667209235681,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,Gd,-0.2877089940430985,Typ,0.6235248286698352,TA,Attchd,-0.3954521468062073,Unf,-1.0065605187777482,-0.9418730512640359,TA,TA,Y,2.4681781874274384,0.6291214065137579,-0.35953914829025974,-0.10331282968963457,-0.2858864755036036,-0.0631393554524265,,MnPrv,,-0.08957661223756261,-0.44684829625414213,1.6785721438438903,WD,Normal
